Num,address,contract,function,ctype,content
157,0x3cf4726925436a0f9d2b0aeaf6c5a1546a2749ab.sol,ERC20,transfer,require,"['NEQ', 'recipient', '0']"
159,0x885a4819e899c772b439f05944096a3236315550.sol,MarketboardERC20Listing,buyback,role,creator
160,0xbee61423ef891d33c1ef322338ef85c536898d80.sol,Market,transferContract,role,owner
160,0xbee61423ef891d33c1ef322338ef85c536898d80.sol,Market,transferStorage,role,owner
161,0xa18b21239b10d557bba025318812c7954ea2f9a1.sol,StarNFT,safeTransferFrom,require,"['NEQ', 'to', '0']"
161,0xa18b21239b10d557bba025318812c7954ea2f9a1.sol,StarNFT,_burnBatch,require,"['EQ', 'ids.length', 'amounts.length']"
161,0xa18b21239b10d557bba025318812c7954ea2f9a1.sol,StarNFT,safeTransferFrom,require,"['GEQ', 'from', 'amount']"
162,0xfe53d681d34cf379782d25af69990f6a707d30d8.sol,ChainMonstersAuction,deedOfOwnerByIndex,require,"['LT', '_index', 'countOfDeedsByOwner']"
162,0xfe53d681d34cf379782d25af69990f6a707d30d8.sol,ChainMonstersCore,deedOfOwnerByIndex,require,"['LT', '_index', 'countOfDeedsByOwner']"
162,0xfe53d681d34cf379782d25af69990f6a707d30d8.sol,MonsterOwnership,deedOfOwnerByIndex,require,"['LT', '_index', 'countOfDeedsByOwner']"
164,0x32d0b9534f656c71d02505687fcb39336ffce5e3.sol,BINGSU,transferFrom,event,{Transfer}
164,0x32d0b9534f656c71d02505687fcb39336ffce5e3.sol,BINGSU,_transfer,event,{Transfer}
164,0x32d0b9534f656c71d02505687fcb39336ffce5e3.sol,BINGSU,transfer,event,{Transfer}
165,0x788f328843a185b1b484e72adefbab6c8aee95af.sol,WrappedERC721,approve,event,{Approval}
165,0x788f328843a185b1b484e72adefbab6c8aee95af.sol,WrappedERC721,safeTransferFrom,require,"['NEQ', 'to', '0']"
165,0x788f328843a185b1b484e72adefbab6c8aee95af.sol,WrappedERC721,transferFrom,require,"['NEQ', 'to', '0']"
165,0x788f328843a185b1b484e72adefbab6c8aee95af.sol,WrappedERC721,transferFrom,event,{Transfer}
165,0x788f328843a185b1b484e72adefbab6c8aee95af.sol,WrappedERC721,setApprovalForAll,event,{ApprovalForAll}
165,0x788f328843a185b1b484e72adefbab6c8aee95af.sol,WrappedERC721,safeTransferFrom,event,{Transfer}
165,0x788f328843a185b1b484e72adefbab6c8aee95af.sol,WrappedERC721,setApprovalForAll,require,"['NEQ', 'operator', 'caller']"
165,0x788f328843a185b1b484e72adefbab6c8aee95af.sol,WrappedERC721,transferFrom,require,"['NEQ', 'from', '0']"
165,0x788f328843a185b1b484e72adefbab6c8aee95af.sol,WrappedERC721,safeTransferFrom,require,"['NEQ', 'from', '0']"
166,0x93ae58cc1d029bbdf8b53a89337f4abb63f6d588.sol,StopLimitOrders,getTradeCost,role,traders
167,0x07ceec5d39bb14867b36d723d1a680c1899eaf94.sol,StarNFTV1,_burnBatch,require,"['EQ', 'ids.length', 'amounts.length']"
167,0x07ceec5d39bb14867b36d723d1a680c1899eaf94.sol,StarNFTV1,balanceOf,require,"['NEQ', 'account', '0']"
167,0x07ceec5d39bb14867b36d723d1a680c1899eaf94.sol,StarNFTV1,safeTransferFrom,require,"['GEQ', 'from', 'amount']"
168,0x1d9e20e581a5468644fe74ccb6a46278ef377f9e.sol,CDRTToken,setBalances,role,owner
170,0xa712e30be68ecc285f8b9162ae4248f96a066d8e.sol,TheContract,_safeTransfer,require,"['NEQ', 'from', '0']"
171,0x2b5f952b49505d0ab3b22fb62dc912ff91c6e166.sol,FourArtNFT,mint,require,"['NEQ', 'account', '0']"
172,0xa2c34a55f6189cddde6b28b24e2e5738b76e1699.sol,OrganizationFactory,createOrganization,role,factory owner
173,0x67023c56548ba15ad3542e65493311f19adfdd6d.sol,InitializeGovernedUpgradeabilityProxy,upgradeTo,role,admin
175,0x4d2deb6b1860c5a5a64dcc6ab8de77b215d87db6.sol,TokenBEP20,allowance,require,"['NEQ', 'spender', '0']"
175,0x4d2deb6b1860c5a5a64dcc6ab8de77b215d87db6.sol,TokenBEP20,approveAndCall,require,"['NEQ', 'spender', '0']"
176,0xe87ff5509c89556b40774ff9eba1d518a39f7e26.sol,GROWCHAIN,approve,role,splooger
177,0xe4e822c0d5b329e8bb637972467d2e313824efa0.sol,XFIToken,allowMigrations,event,{MigrationsStarted}
179,0xcf7ada43dc673c4a2ac66d8122ae25755c089b6a.sol,USD0xComp,_transfer,require,"['NEQ', 'sender', '0']"
179,0xcf7ada43dc673c4a2ac66d8122ae25755c089b6a.sol,USD0xComp,transferFrom,require,"['NEQ', 'recipient', '0']"
179,0xcf7ada43dc673c4a2ac66d8122ae25755c089b6a.sol,USD0xComp,transfer,require,"['NEQ', 'recipient', '0']"
179,0xcf7ada43dc673c4a2ac66d8122ae25755c089b6a.sol,USD0xComp,_transfer,require,"['NEQ', 'recipient', '0']"
182,0xb565726e2e44e4ae9e3ce750fc4ba8fa65e701e0.sol,EthealController,burn,role,multsig
183,0x07d6a3b7a345576a22b63470c1cbdf133179257c.sol,Registry,registerDerivative,role,creators
184,0x3fdf56e55750b567c4f382ff553351549a06142e.sol,NonFungibleToken,safeTransferFrom,require,"['NEQ', 'to', '0']"
184,0x3fdf56e55750b567c4f382ff553351549a06142e.sol,NonFungibleToken,safeTransferFrom,require,"['NEQ', 'from', '0']"
184,0x3fdf56e55750b567c4f382ff553351549a06142e.sol,ERC721,safeTransferFrom,event,{Transfer}
184,0x3fdf56e55750b567c4f382ff553351549a06142e.sol,ERC721,safeTransferFrom,require,"['NEQ', 'from', '0']"
184,0x3fdf56e55750b567c4f382ff553351549a06142e.sol,NonFungibleToken,safeTransferFrom,event,{Transfer}
184,0x3fdf56e55750b567c4f382ff553351549a06142e.sol,ERC721,safeTransferFrom,require,"['NEQ', 'to', '0']"
185,0xb7b245eaa57a83b9d460fbcfd24284e8859f9c03.sol,DUSDToken,_transfer,require,"['GEQ', 'sender', 'amount']"
185,0xb7b245eaa57a83b9d460fbcfd24284e8859f9c03.sol,DUSDToken,_burn,require,"['NEQ', 'account', '0']"
185,0xb7b245eaa57a83b9d460fbcfd24284e8859f9c03.sol,DUSDToken,transferFrom,require,"['GEQ', 'sender', 'value']"
185,0xb7b245eaa57a83b9d460fbcfd24284e8859f9c03.sol,DUSDToken,_burn,require,"['GEQ', 'account', 'amount tokens']"
186,0xdd9b54d1dd185f9302e24dd3ae9e652453f74705.sol,FeeRegistrar,pay,role,restriction
187,0xa256b0cd12ddfee9d543bc5c37681d1ed03fddac.sol,SelfPaid,_approve,event,{Transfer}
188,0xf5274576dc1c7bd4d5116bc8f9adf901b92abc6c.sol,Daisy,burn,require,"['NEQ', 'amount', '0']"
188,0xf5274576dc1c7bd4d5116bc8f9adf901b92abc6c.sol,Daisy,isStakeholder,require,"['NEQ', '_address', '0']"
188,0xf5274576dc1c7bd4d5116bc8f9adf901b92abc6c.sol,Daisy,_feesDistribution,require,"['NEQ', 'amount', '0']"
188,0xf5274576dc1c7bd4d5116bc8f9adf901b92abc6c.sol,Daisy,mint,require,"['NEQ', 'amount', '0']"
189,0x871ae94d2375f7a0d2fa584d0201c67ed2d35103.sol,DigiPulse,withdrawFundsToOwner,role,owner
190,0xf6962cfe3b9618374097d51bc6691efb3974d06f.sol,hodlToken,setRefundRate,role,owner
190,0xf6962cfe3b9618374097d51bc6691efb3974d06f.sol,hodlToken,setRate,role,owner
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,YNGMI,safeTransferFrom,require,"['NEQ', 'to', '0']"
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,ERC721,transferFrom,event,{Transfer}
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,YNGMI,transferFrom,event,{Transfer}
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,ERC721,transferFrom,require,"['NEQ', 'from', '0']"
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,YNGMI,safeTransferFrom,event,{Transfer}
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,ERC721,setApprovalForAll,require,"['NEQ', 'operator', 'caller']"
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,YNGMI,safeTransferFrom,require,"['NEQ', 'from', '0']"
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,YNGMI,transferFrom,require,"['NEQ', 'from', '0']"
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,ERC721,transferFrom,require,"['NEQ', 'to', '0']"
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,ERC721,approve,event,{Approval}
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,YNGMI,setApprovalForAll,require,"['NEQ', 'operator', 'caller']"
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,ERC721,setApprovalForAll,event,{ApprovalForAll}
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,YNGMI,setApprovalForAll,event,{ApprovalForAll}
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,ERC721,safeTransferFrom,event,{Transfer}
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,ERC721,safeTransferFrom,require,"['NEQ', 'to', '0']"
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,YNGMI,approve,event,{Approval}
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,ERC721,safeTransferFrom,require,"['NEQ', 'from', '0']"
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,ERC721,_noTransfer,event,{Transfer}
191,0xda8d88f7002d4ec76fc13413cd55a64fd98669c4.sol,YNGMI,transferFrom,require,"['NEQ', 'to', '0']"
192,0xeb7e15b4e38cbee57a98204d05999c3230d36348.sol,CanReclaimTokens,recoverTokens,role,owner
193,0x4fce5178346fc58a0a1261ec2306acc39ed801ab.sol,HubCulture,isRegistered,role,registration state
194,0xf9138301a1f7e5c60ed182f40ad3af3b378ddadc.sol,BetokenLogic,developerInitiateUpgrade,role,developer
195,0x555eedd21fbef9789ad25a531e342df0d020d98d.sol,InvestyPresale,authorizedCreateTokens,role,acces
196,0xd409bb122cc1cdaa5c1530f1e7ff1512345477b9.sol,ERC20,burn,require,"['NEQ', 'account', '0']"
198,0x68a613409448e342ce3aad0fc390ca5cc0b45f75.sol,HiIQRewards,eligibleCurrentHiIQ,role,positions
199,0x960a223f27b474de35f05b27210cc62cf7bdb1eb.sol,ERC20,freeze,event,{Transfer}
200,0xf7914ebf0f021adaf95114b068502d0c7d107bc9.sol,Tellor,depositStake,role,miners
200,0xf7914ebf0f021adaf95114b068502d0c7d107bc9.sol,Tellor,unlockDisputeFee,role,disputer
201,0xe3f3869ddd41c23eff3630f58e5bfa584c770d67.sol,Lock3r,fund,role,treasury
201,0xe3f3869ddd41c23eff3630f58e5bfa584c770d67.sol,Lock3r,setTreasury,role,treasury
202,0x940c33cf45ec52aa3e8d9e58af01437131e2fa1e.sol,OptionsProxy,setCollateralPhase,role,foundation operator
202,0x940c33cf45ec52aa3e8d9e58af01437131e2fa1e.sol,OptionsProxy,setOccupiedCollateral,role,foundation operator
203,0x11928cfcbc0398b9206c6d57ff7d8201555d6773.sol,ERC1155PresetMinterPauser,mint,require,"['NEQ', 'account', '0']"
203,0x11928cfcbc0398b9206c6d57ff7d8201555d6773.sol,ExSports,_beforeTokenTransfer,require,"['NEQ', 'from', '0']"
203,0x11928cfcbc0398b9206c6d57ff7d8201555d6773.sol,ExSports,_beforeTokenTransfer,require,"['NEQ', 'to', '0']"
204,0x8e58424865d52d88dc8dde904876dc3864ad04ac.sol,BetokenFund,voteOnCandidate,role,manager
204,0x8e58424865d52d88dc8dde904876dc3864ad04ac.sol,BetokenFund,developerInitiateUpgrade,role,developer
204,0x8e58424865d52d88dc8dde904876dc3864ad04ac.sol,BetokenFund,proposeCandidate,role,manager
204,0x8e58424865d52d88dc8dde904876dc3864ad04ac.sol,BetokenFund,listKyberToken,role,managers
205,0x989e1fb123b67afd66e10574c8b409bc6e812d9a.sol,DragonCore,tokenOfOwnerByIndex,require,"['LT', '_index', 'balanceOf']"
205,0x989e1fb123b67afd66e10574c8b409bc6e812d9a.sol,DragonAuction,tokenOfOwnerByIndex,require,"['LT', '_index', 'balanceOf']"
205,0x989e1fb123b67afd66e10574c8b409bc6e812d9a.sol,DragonMinting,tokenOfOwnerByIndex,require,"['LT', '_index', 'balanceOf']"
205,0x989e1fb123b67afd66e10574c8b409bc6e812d9a.sol,DragonBreeding,tokenOfOwnerByIndex,require,"['LT', '_index', 'balanceOf']"
205,0x989e1fb123b67afd66e10574c8b409bc6e812d9a.sol,DragonOwnership,tokenOfOwnerByIndex,require,"['LT', '_index', 'balanceOf']"
206,0xe7c31c786c5cab6f8cb2b9e03f6f534f8c3e8c3f.sol,WhiteList,setWhiteListed,role,owner
207,0x9987929b22a8674ce818190dc869f99a2b400762.sol,GovernanceToken,approveAndCall,require,"['LEQ', '_spender', 'value']"
208,0x07488c18c261b37fa87aff9ff71fa14c32a08c9a.sol,MultiTokenForwardingRules,_setForwardingRule,role,alice
209,0x5496fa28a401fa46a8da9deb9bad2531c4244939.sol,DeCashToken,changeRequiredSigners,role,owners
210,0x543a197de3283aa57dd7f9bd3bded6a591537894.sol,ERC20,transferFrom,require,"['NEQ', 'recipient', '0']"
210,0x543a197de3283aa57dd7f9bd3bded6a591537894.sol,ERC20,_transfer,require,"['NEQ', 'recipient', '0']"
210,0x543a197de3283aa57dd7f9bd3bded6a591537894.sol,ERC20,transfer,require,"['NEQ', 'recipient', '0']"
211,0x3bed0991eafe3361ae2c2420eac8dba0578d5279.sol,ERC20,convertTokenWithTransfer,require,"['NEQ', 'account', '0']"
212,0x540449e4d172cd9491c76320440cd74933d5691a.sol,DecentBetToken,addToCommunitySaleWhitelist,role,owner
212,0x540449e4d172cd9491c76320440cd74933d5691a.sol,DecentBetToken,addToPreSaleWhitelist,role,owner
213,0x8a42d311d282bfcaa5133b2de0a8bcdbecea3073.sol,AllowanceTarget,executeCall,role,authority
214,0x67c5870b4a41d4ebef24d2456547a03f1f3e094b.sol,IdentityAdminRole,renounceIdentityAdmin,role,admin
215,0xad8fd1f418fb860a383c9d4647880af7f043ef39.sol,SyntheticToken,removeBurner,role,owner
215,0xad8fd1f418fb860a383c9d4647880af7f043ef39.sol,SyntheticToken,addBurner,role,owner
215,0xad8fd1f418fb860a383c9d4647880af7f043ef39.sol,SyntheticToken,removeMinter,role,owner
215,0xad8fd1f418fb860a383c9d4647880af7f043ef39.sol,SyntheticToken,resetOwner,role,owner
215,0xad8fd1f418fb860a383c9d4647880af7f043ef39.sol,SyntheticToken,addMinter,role,owner
216,0xc17f8ca088bfd341cdb5a1bb5ea817143158bbb1.sol,QuantstampAudit,setAuditNodePrice,role,audit node
216,0xc17f8ca088bfd341cdb5a1bb5ea817143158bbb1.sol,QuantstampAuditData,setMinAuditPrice,role,audit node
216,0xc17f8ca088bfd341cdb5a1bb5ea817143158bbb1.sol,QuantstampAudit,unstake,role,audit nodes
217,0xdef1fac7bf08f173d286bbbdcbeeade695129840.sol,ERC20,transferFrom,event,{Transfer}
217,0xdef1fac7bf08f173d286bbbdcbeeade695129840.sol,ERC20,transferFrom,require,"['NEQ', 'recipient', '0']"
217,0xdef1fac7bf08f173d286bbbdcbeeade695129840.sol,ERC20,transferFrom,require,"['GEQ', 'sender', 'amount']"
217,0xdef1fac7bf08f173d286bbbdcbeeade695129840.sol,ERC20,transfer,require,"['NEQ', 'recipient', '0']"
217,0xdef1fac7bf08f173d286bbbdcbeeade695129840.sol,ERC20,transfer,event,{Transfer}
217,0xdef1fac7bf08f173d286bbbdcbeeade695129840.sol,ERC20,transferFrom,require,"['NEQ', 'sender', '0']"
217,0xdef1fac7bf08f173d286bbbdcbeeade695129840.sol,ERC20,transferFrom,event,{Approval}
218,0xc5807678dc9ea22360466909d959a80a0a06ad37.sol,GovernorBravoDelegate,__setProposalThreshold,require,"['GT', 'newProposalThreshold', 'min']"
219,0x5a0e27020fa22adab2e81495025bef3fab7821fd.sol,QuantstampAudit,setAuditNodePrice,role,audit node
219,0x5a0e27020fa22adab2e81495025bef3fab7821fd.sol,QuantstampAuditData,setMinAuditPrice,role,audit node
219,0x5a0e27020fa22adab2e81495025bef3fab7821fd.sol,QuantstampAudit,unstake,role,audit nodes
220,0x8fee3b29307586fbd2dd661641a91bf7d6ea9d9c.sol,TokenERC20,batchTransfer,role,owner
221,0xa39a80a469aba6eda6d1b082fe6fd63539d7a050.sol,BOSS,increaseAllowance,event,{Approval}
221,0xa39a80a469aba6eda6d1b082fe6fd63539d7a050.sol,BOSS,burn,require,"['NEQ', 'account', '0']"
221,0xa39a80a469aba6eda6d1b082fe6fd63539d7a050.sol,BOSS,_approveCheck,event,{Approval}
221,0xa39a80a469aba6eda6d1b082fe6fd63539d7a050.sol,BOSS,addApprove,event,{Approval}
221,0xa39a80a469aba6eda6d1b082fe6fd63539d7a050.sol,BOSS,decreaseAllowance,event,{Approval}
222,0xb1cb74190446568a0d8476bd5a5d939d224fdc8a.sol,LixirVault,permit,require,"['NEQ', 'spender', '0']"
222,0xb1cb74190446568a0d8476bd5a5d939d224fdc8a.sol,LixirVaultETH,permit,require,"['NEQ', 'spender', '0']"
222,0xb1cb74190446568a0d8476bd5a5d939d224fdc8a.sol,LixirVaultToken,permit,require,"['NEQ', 'spender', '0']"
223,0x23dcf6976cdd444572a401d3cf10d9690ac9165c.sol,StakePoolSimpleCombined,claimReward,require,"['LT', 'amount', 'reward']"
225,0x83a7c04218decca5a2290c9a65d9e39e58aeeeb0.sol,Governance,voteFor,role,voter
225,0x83a7c04218decca5a2290c9a65d9e39e58aeeeb0.sol,Governance,voteAgainst,role,voter
226,0xa3a525cce633bb3ffda3605b080ea04a5f8c313c.sol,ItemInteroperableInterface,permit,event,{Approval}
226,0xa3a525cce633bb3ffda3605b080ea04a5f8c313c.sol,ItemInteroperableInterface,permit,require,"['NEQ', 'spender', '0']"
227,0x51f40a6bc28b50b714d4a60f9d78660cb5bfb68e.sol,Whitelisted,addToWhitelist,role,admins
227,0x51f40a6bc28b50b714d4a60f9d78660cb5bfb68e.sol,NAdmin,addToAdmins,role,admins
228,0x7aac67b8cb7f39e080672ca6a32f5a6a964c26a4.sol,Blacklistable,removeFromBlacklist,role,admins
228,0x7aac67b8cb7f39e080672ca6a32f5a6a964c26a4.sol,RevocableToAddress,revokeToAddress,role,admins
228,0x7aac67b8cb7f39e080672ca6a32f5a6a964c26a4.sol,Whitelistable,addToWhitelist,role,admins
228,0x7aac67b8cb7f39e080672ca6a32f5a6a964c26a4.sol,Mintable,mint,role,owners
228,0x7aac67b8cb7f39e080672ca6a32f5a6a964c26a4.sol,Blacklistable,addToBlacklist,role,admins
228,0x7aac67b8cb7f39e080672ca6a32f5a6a964c26a4.sol,Revocable,revoke,role,admins
228,0x7aac67b8cb7f39e080672ca6a32f5a6a964c26a4.sol,Whitelistable,updateOutboundWhitelistEnabled,role,admins
228,0x7aac67b8cb7f39e080672ca6a32f5a6a964c26a4.sol,Whitelistable,removeFromWhitelist,role,admins
229,0xbfb89e3daa6f7cd50dba11d7c861a8e056adb520.sol,FarmFactory,updateDefaultExtensionAddress,role,factory owner
229,0xbfb89e3daa6f7cd50dba11d7c861a8e056adb520.sol,FarmFactory,updateFarmTokenURI,role,factory owner
229,0xbfb89e3daa6f7cd50dba11d7c861a8e056adb520.sol,FarmFactory,updateFarmTokenCollectionURI,role,factory owner
229,0xbfb89e3daa6f7cd50dba11d7c861a8e056adb520.sol,FarmFactory,updateLogicAddress,role,factory owner
230,0xa5e412ba6fca1e07b15defcaa4236ff7b5a7f086.sol,CBANK,removeTimeLock,role,locker
230,0xa5e412ba6fca1e07b15defcaa4236ff7b5a7f086.sol,CBANK,removeInvestorLock,role,locker
230,0xa5e412ba6fca1e07b15defcaa4236ff7b5a7f086.sol,CBANK,unlock,role,locker
231,0x2401224012bae7c2f217392665ca7abc16dcde1e.sol,Formula,disable,role,governance
231,0x2401224012bae7c2f217392665ca7abc16dcde1e.sol,Formula,insert,role,governance
231,0x2401224012bae7c2f217392665ca7abc16dcde1e.sol,Formula,enable,role,governance
233,0x6824822886c5c7e09451249e700980fb4cac256f.sol,Mask,transfer,event,{Transfer}
233,0x6824822886c5c7e09451249e700980fb4cac256f.sol,Mask,_transfer,event,{Transfer}
233,0x6824822886c5c7e09451249e700980fb4cac256f.sol,Mask,decreaseAllowance,event,{Approval}
233,0x6824822886c5c7e09451249e700980fb4cac256f.sol,Mask,transferFrom,event,{Transfer}
233,0x6824822886c5c7e09451249e700980fb4cac256f.sol,Mask,transferFrom,event,{Approval}
233,0x6824822886c5c7e09451249e700980fb4cac256f.sol,Mask,_approve,event,{Approval}
233,0x6824822886c5c7e09451249e700980fb4cac256f.sol,Mask,increaseAllowance,event,{Approval}
234,0x3fe15e14187074f21dc5d354cb70695de014a562.sol,GravisCollectible,safeTransferFrom,require,"['NEQ', 'from', '0']"
234,0x3fe15e14187074f21dc5d354cb70695de014a562.sol,GravisCollectible,transferFrom,require,"['NEQ', 'from', '0']"
235,0x4f5704d9d2cbccaf11e70b34048d41a0d572993f.sol,WETH10,permit,require,"['NEQ', 'owner', '0']"
235,0x4f5704d9d2cbccaf11e70b34048d41a0d572993f.sol,WETH10,permit,require,"['NEQ', 'spender', '0']"
238,0x40986a85b4cfcdb054a6cbfb1210194fee51af88.sol,UnifarmToken,_moveDelegates,require,"['GT', 'amount', '0']"
239,0xe7fe07e428a1fa4cdebacd6f5df8dd053966c4a8.sol,Lottery,checkReferrer,role,bet
240,0x665ac6fc5a6041815c97e53376cd925825347bf0.sol,ParassetERC20,transfer,require,"['NEQ', 'recipient', '0']"
240,0x665ac6fc5a6041815c97e53376cd925825347bf0.sol,ParassetERC20,_transfer,require,"['NEQ', 'recipient', '0']"
240,0x665ac6fc5a6041815c97e53376cd925825347bf0.sol,ParassetERC20,transferFrom,require,"['NEQ', 'recipient', '0']"
240,0x665ac6fc5a6041815c97e53376cd925825347bf0.sol,InsurancePool,_transfer,require,"['NEQ', 'recipient', '0']"
241,0x8189b58a9deba68b2753c66e383afaf33759c145.sol,ERC20StakableDiscreetly,withdrawReward,event,{Stake}
242,0xa7aa676a87e89f1032e1128fe1eb33264ab61b91.sol,Whitelistable,addToWhitelist,role,admins
242,0xa7aa676a87e89f1032e1128fe1eb33264ab61b91.sol,Mintable,mint,role,owners
242,0xa7aa676a87e89f1032e1128fe1eb33264ab61b91.sol,Revocable,revoke,role,admins
242,0xa7aa676a87e89f1032e1128fe1eb33264ab61b91.sol,Whitelistable,updateOutboundWhitelistEnabled,role,admins
242,0xa7aa676a87e89f1032e1128fe1eb33264ab61b91.sol,Whitelistable,removeFromWhitelist,role,admins
243,0x6ac1df9de8602db25a6378b6a89175de62b402fa.sol,AirdropTestToken,transferFrom,require,"['GEQ', 'sender_', 'amount']"
244,0x2293f8b4f0c68f83fa5217ac04fa71241d76d192.sol,BEP20Token,allowance,event,{Transfer}
246,0x45c58bbd535b8661110ef5296e6987573d0c8276.sol,Etheraffle,manuallyMakeOraclizeCall,role,recursiveness
247,0x1a79efa700539cd737cba19330b4d7b5b17c2f1d.sol,ERC20,_transfer,require,"['NEQ', 'sender', '0']"
248,0x9a50742da823f92575b30dbae0fcaef25ae0186f.sol,WithdrawalDelayer,withdrawal,role,owner
249,0xadadc1f110f7d2f8645d3a4eac62e7f053a33f1f.sol,Subscriptions,setGenesisRefTimeDelay,role,guardian
249,0xadadc1f110f7d2f8645d3a4eac62e7f053a33f1f.sol,ContractRegistry,setContract,event,corresponding
249,0xadadc1f110f7d2f8645d3a4eac62e7f053a33f1f.sol,ContractRegistry,setManager,event,corresponding
251,0x3c68dfc45dc92c9c605d92b49858073e10b857a6.sol,Spender,spendFromUser,role,authority
252,0x38b27df57d2c1b92bd88b582bbe88816354a7f62.sol,ERC20,_transfer,require,"['NEQ', 'sender', '0']"
253,0x8e52fd6f49066caafcaab5bf02f5be645399f354.sol,HorseyPilot,withdrawCeo,role,ceo
254,0x96d1e9d25bd949b6811e2844aca63cb3cfce68af.sol,TransparentUpgradeableProxy,implementation,role,admin
254,0x96d1e9d25bd949b6811e2844aca63cb3cfce68af.sol,TransparentUpgradeableProxy,admin,role,admin
255,0x4cf117aaa757dad4a084025c3f23f1b67a037049.sol,GrantsDAOV2,reassignGrant,event,InitiativeAssigned
257,0xf6c1a36a200c9acc5046a86037ffbe4e0ecb2d6a.sol,SingleAssetStaking,setAirDropRoot,require,"['GT', '_stakeType', '0']"
258,0xb1bed9b05ffd2fc26569dbfedb226606afeace6c.sol,BadBitCasino,finalizeLastBetsForAddresses,role,owner
259,0xceb679de692660dd701837c25a4181492050ed8f.sol,VORCoordinator,withdraw,role,oracle operator
260,0x56ba2ee7890461f463f7be02aac3099f6d5811a8.sol,CATToken,withdrawFunds,role,blockcat
261,0x3aacd706d3ed1fbdffdb5f4ce0d25574f029d9ae.sol,Oracle,withdraw,role,node operator
262,0x0eb942634144e0805580634f416391c951eb5f1b.sol,CWT,burn,require,"['NEQ', 'account', '0']"
264,0x717b45c606f5114c62344136e6f1ac41d50d07e0.sol,HydraToken,_burn,require,"['NEQ', 'account', '0']"
265,0xc91b523a59acc63a64f61fc7bbfb4bfc82dd25f2.sol,Depositor,transferFrom,event,{Transfer}
265,0xc91b523a59acc63a64f61fc7bbfb4bfc82dd25f2.sol,MultiverseToken,createDepositor,role,reservecan
266,0x1f3e412b561c7a0e94ff819a95482eb94839caa4.sol,GToken,transferFrom,require,"['GT', 'amount', 'amount']"
266,0x1f3e412b561c7a0e94ff819a95482eb94839caa4.sol,GToken,transferFrom,require,"['GT', 'recipient', 'amount']"
266,0x1f3e412b561c7a0e94ff819a95482eb94839caa4.sol,GToken,transferFrom,require,"['GT', 'sender', 'amount']"
268,0x77784872e80d91dc4916e1df27da64a69b11296b.sol,MainSale,authorizedBurnTokens,role,acces
268,0x77784872e80d91dc4916e1df27da64a69b11296b.sol,MainSale,authorizedCreateTokens,role,acces
269,0x20b41686e4c40c6b74e21edc455797d52bce4c61.sol,ERC1155OverERC20,safeTransferFrom,require,"['GEQ', 'from', 'amount']"
269,0x20b41686e4c40c6b74e21edc455797d52bce4c61.sol,ERC1155OverERC20,safeBatchTransferFrom,event,{TransferBatch}
269,0x20b41686e4c40c6b74e21edc455797d52bce4c61.sol,ERC1155OverERC20,safeTransferFrom,event,{TransferSingle}
